timestamps,jvm.heap.usage.csv,ExecutorMetrics.OnHeapStorageMemory.csv,ExecutorMetrics.OnHeapExecutionMemory.csv,ExecutorMetrics.OnHeapUnifiedMemory.csv,executor.jvmGCTime.csv,executor.cpuTime.csv,executor.runTime.csv
61,0.3496658249760486,625.9236381530761,0.0,312.96181907653806,3.4226,50.7922823388,65.1624
62,0.3622072122935835,625.9236381530761,0.0,312.96181907653806,3.425,51.894054803,66.272
63,0.3384461320910078,625.9281380653381,0.0,312.96406903266904,3.4301999999999997,52.8898637226,67.27839999999999
64,0.3681543477515997,625.9281380653381,0.0,312.96406903266904,3.4316,54.4286936456,68.8306
65,0.3331563269099964,625.9326385498047,0.0,312.96631927490233,3.4338,55.752798891,70.16239999999999
66,0.3466114302972816,625.9326385498047,0.0,312.96631927490233,3.4381999999999997,56.8543316824,71.2728
67,0.306697317205658,625.9326385498047,0.0,312.96631927490233,3.4426,57.9828077354,72.4122
68,0.33563817041780036,625.9326385498047,0.0,312.96631927490233,3.4454000000000002,58.981004371199994,73.41760000000001
69,0.41479095735578736,625.9326390266418,0.0,312.9663195133209,3.4454000000000002,60.514417052599995,74.96
70,0.33414389912291764,625.9326390266418,0.0,312.9663195133209,3.452,61.847917972,76.3048
71,0.3426283205907707,625.9326386451721,0.0,312.96631932258606,3.4554,62.9363453334,77.4022
72,0.36601749997451977,625.9326386451721,0.0,312.96631932258606,3.4574000000000003,63.998343186,78.47139999999999
73,0.3409907868261423,625.932638168335,0.0,312.9663190841675,3.4621999999999997,65.4919618328,79.9818
74,0.3634568157578458,625.932638168335,0.0,312.9663190841675,3.4646,66.65559196859999,81.152
75,0.37457176822451765,625.936715221405,0.0,312.9683576107025,3.4666,67.9013208794,82.4038
76,0.38432273581865495,625.936715221405,0.0,312.9683576107025,3.4686,69.00378364939999,83.512
77,0.35188122722874043,625.936715221405,0.0,312.9683576107025,3.4745999999999997,70.0387529746,84.5582
78,0.32678078533823235,625.936715221405,0.0,312.9683576107025,3.4802,71.5717634282,86.10539999999999
79,0.4042178247499453,625.9322141647339,0.0,312.96610708236693,3.4802,72.74159032739999,87.2794
80,0.4136881693415968,625.9277132034301,0.0,312.96385660171507,3.4825999999999997,73.9811338696,88.52539999999999
81,0.3145578176429788,625.9232124328613,0.0,312.96160621643065,3.489,75.08268380780001,89.6378
82,0.336727197443316,625.9232124328613,0.0,312.96160621643065,3.491,76.06975471519999,90.632
83,0.36017013503705625,625.9187116622925,0.0,312.95935583114624,3.492,77.604321797,92.17739999999999
84,0.38384416847889063,625.9187116622925,0.0,312.95935583114624,3.4956,78.75262809,93.33319999999999
85,0.3428204920684136,625.9142113685608,0.0,312.9571056842804,3.498,80.0063312498,94.5912
86,0.4074420751892777,625.9142113685608,0.0,312.9571056842804,3.5004,81.12989331819999,95.7206
87,0.36605183204036923,625.9142113685608,0.0,312.9571056842804,3.5038,82.1360400192,96.7332
88,0.28582888893686914,625.9142113685608,0.0,312.9571056842804,3.509,83.657373802,98.26780000000001
89,0.36474998953970406,625.9682196617126,0.0,312.9841098308563,3.509,85.0312465826,99.6434
90,0.3729563309968877,626.0222284317017,0.0,313.01111421585085,3.509,86.04275765439999,100.6588
91,0.4450015517781967,626.0093270301819,0.0,313.00466351509095,3.511,87.1602196768,101.782
92,0.30197818738292515,626.0093270301819,0.0,313.00466351509095,3.5178000000000003,88.32686050439999,102.9602
93,0.3245305560834131,625.9966463088989,0.0,312.99832315444945,3.5202,89.68707535680001,104.3282
94,0.3964823282017088,625.9966463088989,0.0,312.99832315444945,3.5202,91.08233692419999,105.726
95,0.4092346928991219,625.983744430542,0.0,312.991872215271,3.5221999999999998,92.17376212239999,106.8222
96,0.3762205648278182,625.983744430542,0.0,312.991872215271,3.5265999999999997,93.1853425726,107.8414
97,0.3376544942963225,625.983744430542,0.0,312.991872215271,3.5302,94.7041591018,109.3726
98,0.3608145177642646,625.983744430542,0.0,312.991872215271,3.5314,96.0816114892,110.7542
99,0.32009675932991344,625.9753433227539,0.0,312.98767166137696,3.537,97.07764800380001,111.75919999999999
100,0.3954035988681691,625.9669423103333,0.0,312.9834711551666,3.537,98.1772584874,112.861
101,0.4237874782010115,626.0254517555237,0.0,313.01272587776185,3.539,99.65589546960001,114.3504
102,0.27296574735864115,626.0254517555237,0.0,313.01272587776185,3.5431999999999997,100.9493859328,115.65180000000001
103,0.28281004878722255,626.020131111145,0.0,313.0100655555725,3.5474,102.097917205,116.80760000000001
104,0.3516209318165725,626.020131111145,0.0,313.0100655555725,3.5474,103.1517509294,117.8642
105,0.4327745437098217,626.0105306625367,0.0,313.00526533126833,3.5474,104.3551872946,119.07239999999999
106,0.3506189113198909,626.0105306625367,0.0,313.00526533126833,3.5538000000000003,105.6613245042,120.3912
107,0.4193254457728871,626.0105306625367,0.0,313.00526533126833,3.5538000000000003,107.0361593664,121.76960000000001
108,0.3099592217767805,626.0105306625367,0.0,313.00526533126833,3.5598,108.1534071168,122.8956
109,0.38960655315077525,626.0009300231934,0.0,313.0004650115967,3.5598,109.15467346960001,123.9002
110,0.35889186089067004,625.9913293838501,0.0,312.99566469192507,3.5642,110.6738297054,125.4322
111,0.37705339171407776,625.9817290306091,0.0,312.99086451530457,3.5662,112.0542750424,126.8162
112,0.44253659645170673,625.9817290306091,0.0,312.99086451530457,3.5662,113.03941641860001,127.803
113,0.23288964510160431,626.0357381820679,0.0,313.01786909103396,3.5682,114.148376587,128.91639999999998
114,0.31051059294388667,626.0357381820679,0.0,313.01786909103396,3.5766,115.53659220360001,130.32
115,0.3869208943807826,626.0312368392945,0.0,313.01561841964724,3.5766,116.75047769860001,131.53820000000002
116,0.3670562693850741,626.0312368392945,0.0,313.01561841964724,3.5826,118.202089151,133.0052
117,0.3812960341028445,626.0312368392945,0.0,313.01561841964724,3.5826,118.3089459014,133.1118
118,0.3866272731195338,626.0312368392945,0.0,313.01561841964724,3.5826,118.3089459014,133.1118
119,0.394803788903584,557.3483408927917,0.0,278.67417044639586,3.5826,118.50214535539999,133.3294
