timestamps,jvm.heap.usage.csv,ExecutorMetrics.OnHeapStorageMemory.csv,ExecutorMetrics.OnHeapExecutionMemory.csv,ExecutorMetrics.OnHeapUnifiedMemory.csv,executor.jvmGCTime.csv,executor.cpuTime.csv,executor.runTime.csv
81,0.4179360565462142,625.945743560791,0.0,312.9728717803955,3.811,75.9223270182,90.18660000000001
82,0.2755675699579228,625.941241645813,0.0,312.9706208229065,3.8154,76.9320174402,91.205
83,0.35083809349439327,625.941241645813,0.0,312.9706208229065,3.8198000000000003,78.288404947,92.5722
84,0.3726013552386235,625.941241645813,0.0,312.9706208229065,3.8226,79.72811934319999,94.02080000000001
85,0.33405594630609403,625.941241645813,0.0,312.9706208229065,3.8266,80.94948100719999,95.25
86,0.3420005209529115,625.941241645813,0.0,312.9706208229065,3.8294,82.0788765192,96.38539999999999
87,0.35338189581598894,625.9328392028808,0.0,312.9664196014404,3.8304,83.09010037339999,97.401
88,0.37717980120542843,625.9328392028808,0.0,312.9664196014404,3.8331999999999997,84.2040982002,98.5222
89,0.35052741641888285,625.9868662834167,0.0,312.99343314170835,3.8356,85.6270606968,99.9554
90,0.31181147909858536,625.9868662834167,0.0,312.99343314170835,3.84,86.938243447,101.2746
91,0.32348881705519067,625.9598547935486,0.0,312.9799273967743,3.8444000000000003,88.0866695844,102.432
92,0.33758314217030755,625.9463487625122,0.0,312.9731743812561,3.8468,89.23522129519999,103.5882
93,0.3625495497848397,625.9463487625122,0.0,312.9731743812561,3.8491999999999997,90.41733887560001,104.7774
94,0.3279579634065321,625.9463487625122,0.0,312.9731743812561,3.8512,91.813512945,106.1816
95,0.34775367994552064,625.9463487625122,0.0,312.9731743812561,3.8556,93.0229734506,107.3984
96,0.4137916973546716,625.9463487625122,0.0,312.9731743812561,3.8556,94.34307426960001,108.7224
97,0.3176466403574578,625.9326646804809,0.0,312.96633234024046,3.8584,95.372250911,109.7582
98,0.3406769238864612,625.9326646804809,0.0,312.96633234024046,3.8604000000000003,96.6826743322,111.077
99,0.30877782229177575,625.9191584587097,0.0,312.95957922935486,3.8664,97.8943822234,112.29960000000001
100,0.3264740312927799,625.9191584587097,0.0,312.95957922935486,3.8674,99.2983658988,113.70660000000001
101,0.3918072548321203,626.0272118568421,0.0,313.01360592842104,3.8674,100.3809524256,114.7922
102,0.34841901930568314,626.0812392234802,0.0,313.0406196117401,3.8718000000000004,101.456105684,115.8762
103,0.3737769663579449,626.0812392234802,0.0,313.0406196117401,3.8741999999999996,102.8038725534,117.23219999999999
104,0.341297959953964,626.0812392234802,0.0,313.0406196117401,3.8768000000000002,104.024776148,118.4608
105,0.3589939401359946,626.0812392234802,0.0,313.0406196117401,3.8792,105.383870627,119.824
106,0.36482913995044497,626.0812392234802,0.0,313.0406196117401,3.8815999999999997,106.5471280536,120.99239999999999
107,0.3285197688864666,626.0763155937195,0.0,313.03815779685976,3.8855999999999997,107.5639319964,122.0158
108,0.3537792127232603,626.0763155937195,0.0,313.03815779685976,3.8876,108.8578299808,123.3186
109,0.37842823333446873,626.0673119544983,0.0,313.03365597724917,3.8895999999999997,110.2193686038,124.687
110,0.3321105864833129,626.0673119544983,0.0,313.03365597724917,3.8931999999999998,111.48518196,125.9592
111,0.3971137428440847,626.0493058204651,0.0,313.02465291023253,3.8931999999999998,112.6075978038,127.08539999999999
112,0.3050685192130156,626.0403023719788,0.0,313.0201511859894,3.8971999999999998,113.6392111926,128.12439999999998
113,0.38407031119246304,626.0403023719788,0.0,313.0201511859894,3.9,115.10297473860001,129.5976
114,0.2867508433278332,626.0403023719788,0.0,313.0201511859894,3.904,116.2221486844,130.72480000000002
115,0.3564729187129062,626.0403023719788,0.0,313.0201511859894,3.9055999999999997,117.4316966808,131.9386
116,0.36833880601823743,626.0403023719788,0.0,313.0201511859894,3.908,118.7475974418,133.2586
117,0.34382384231345275,591.6943585395813,0.0,295.8471792697907,3.914,119.859096587,134.3868
118,0.34542623602142375,591.6943585395813,0.0,295.8471792697907,3.914,119.859096587,134.3868
119,0.3513563382956262,488.67760915756224,0.0,244.33880457878112,3.914,120.048217592,134.5924
120,0.35841574224918893,488.67760915756224,0.0,244.33880457878112,3.914,120.048217592,134.5924
